Input,Output,model,dataset
122,1,google/flan-t5-base,squad
122,1,google/flan-t5-base,squad
126,7,google/flan-t5-base,squad
139,2,google/flan-t5-base,squad
139,1,google/flan-t5-base,squad
141,1,google/flan-t5-base,squad
139,1,google/flan-t5-base,squad
139,4,google/flan-t5-base,squad
155,4,google/flan-t5-base,squad
155,1,google/flan-t5-base,squad
153,4,google/flan-t5-base,squad
153,1,google/flan-t5-base,squad
155,5,google/flan-t5-base,squad
114,1,google/flan-t5-base,squad
117,3,google/flan-t5-base,squad
114,1,google/flan-t5-base,squad
116,2,google/flan-t5-base,squad
117,2,google/flan-t5-base,squad
116,1,google/flan-t5-base,squad
113,7,google/flan-t5-base,squad
114,3,google/flan-t5-base,squad
117,2,google/flan-t5-base,squad
122,1,google/flan-t5-base,squad
120,4,google/flan-t5-base,squad
123,5,google/flan-t5-base,squad
121,1,google/flan-t5-base,squad
122,1,google/flan-t5-base,squad
111,1,google/flan-t5-base,squad
109,2,google/flan-t5-base,squad
109,5,google/flan-t5-base,squad
109,1,google/flan-t5-base,squad
116,3,google/flan-t5-base,squad
100,2,google/flan-t5-base,squad
99,2,google/flan-t5-base,squad
101,3,google/flan-t5-base,squad
99,1,google/flan-t5-base,squad
103,4,google/flan-t5-base,squad
148,1,google/flan-t5-base,squad
155,1,google/flan-t5-base,squad
147,2,google/flan-t5-base,squad
155,5,google/flan-t5-base,squad
150,2,google/flan-t5-base,squad
127,2,google/flan-t5-base,squad
115,1,google/flan-t5-base,squad
118,1,google/flan-t5-base,squad
121,1,google/flan-t5-base,squad
121,1,google/flan-t5-base,squad
111,3,google/flan-t5-base,squad
108,2,google/flan-t5-base,squad
108,1,google/flan-t5-base,squad
115,3,google/flan-t5-base,squad
109,1,google/flan-t5-base,squad
101,3,google/flan-t5-base,squad
102,1,google/flan-t5-base,squad
100,5,google/flan-t5-base,squad
105,4,google/flan-t5-base,squad
99,4,google/flan-t5-base,squad
108,2,google/flan-t5-base,squad
112,1,google/flan-t5-base,squad
109,1,google/flan-t5-base,squad
107,2,google/flan-t5-base,squad
112,4,google/flan-t5-base,squad
120,1,google/flan-t5-base,squad
119,1,google/flan-t5-base,squad
127,6,google/flan-t5-base,squad
124,1,google/flan-t5-base,squad
129,2,google/flan-t5-base,squad
136,2,google/flan-t5-base,squad
140,7,google/flan-t5-base,squad
142,5,google/flan-t5-base,squad
140,1,google/flan-t5-base,squad
137,1,google/flan-t5-base,squad
135,1,google/flan-t5-base,squad
132,1,google/flan-t5-base,squad
134,3,google/flan-t5-base,squad
131,1,google/flan-t5-base,squad
139,3,google/flan-t5-base,squad
195,3,google/flan-t5-base,squad
196,1,google/flan-t5-base,squad
189,2,google/flan-t5-base,squad
198,3,google/flan-t5-base,squad
196,1,google/flan-t5-base,squad
287,1,google/flan-t5-base,squad
286,1,google/flan-t5-base,squad
289,1,google/flan-t5-base,squad
288,4,google/flan-t5-base,squad
288,12,google/flan-t5-base,squad
158,2,google/flan-t5-base,squad
163,4,google/flan-t5-base,squad
160,4,google/flan-t5-base,squad
164,1,google/flan-t5-base,squad
159,5,google/flan-t5-base,squad
154,1,google/flan-t5-base,squad
152,3,google/flan-t5-base,squad
149,3,google/flan-t5-base,squad
150,2,google/flan-t5-base,squad
155,3,google/flan-t5-base,squad
139,1,google/flan-t5-base,squad
133,4,google/flan-t5-base,squad
136,2,google/flan-t5-base,squad
140,1,google/flan-t5-base,squad
137,1,google/flan-t5-base,squad
153,2,google/flan-t5-base,squad
153,1,google/flan-t5-base,squad
152,2,google/flan-t5-base,squad
152,2,google/flan-t5-base,squad
155,1,google/flan-t5-base,squad
102,2,google/flan-t5-base,squad
98,3,google/flan-t5-base,squad
98,1,google/flan-t5-base,squad
102,1,google/flan-t5-base,squad
100,1,google/flan-t5-base,squad
133,6,google/flan-t5-base,squad
140,4,google/flan-t5-base,squad
135,1,google/flan-t5-base,squad
132,1,google/flan-t5-base,squad
134,2,google/flan-t5-base,squad
161,3,google/flan-t5-base,squad
165,2,google/flan-t5-base,squad
155,1,google/flan-t5-base,squad
158,3,google/flan-t5-base,squad
162,3,google/flan-t5-base,squad
155,2,google/flan-t5-base,squad
167,12,google/flan-t5-base,squad
147,3,google/flan-t5-base,squad
149,2,google/flan-t5-base,squad
151,4,google/flan-t5-base,squad
125,4,google/flan-t5-base,squad
132,1,google/flan-t5-base,squad
126,3,google/flan-t5-base,squad
125,5,google/flan-t5-base,squad
126,4,google/flan-t5-base,squad
111,3,google/flan-t5-base,squad
115,2,google/flan-t5-base,squad
115,4,google/flan-t5-base,squad
113,2,google/flan-t5-base,squad
119,5,google/flan-t5-base,squad
183,2,google/flan-t5-base,squad
182,1,google/flan-t5-base,squad
179,2,google/flan-t5-base,squad
182,2,google/flan-t5-base,squad
182,5,google/flan-t5-base,squad
158,1,google/flan-t5-base,squad
160,2,google/flan-t5-base,squad
160,2,google/flan-t5-base,squad
163,2,google/flan-t5-base,squad
160,2,google/flan-t5-base,squad
168,2,google/flan-t5-base,squad
171,3,google/flan-t5-base,squad
170,4,google/flan-t5-base,squad
172,3,google/flan-t5-base,squad
173,2,google/flan-t5-base,squad
112,7,google/flan-t5-base,squad
115,3,google/flan-t5-base,squad
110,2,google/flan-t5-base,squad
117,3,google/flan-t5-base,squad
114,3,google/flan-t5-base,squad
151,2,google/flan-t5-base,squad
147,2,google/flan-t5-base,squad
150,3,google/flan-t5-base,squad
157,1,google/flan-t5-base,squad
151,2,google/flan-t5-base,squad
177,2,google/flan-t5-base,squad
170,1,google/flan-t5-base,squad
175,2,google/flan-t5-base,squad
178,2,google/flan-t5-base,squad
169,1,google/flan-t5-base,squad
132,1,google/flan-t5-base,squad
128,7,google/flan-t5-base,squad
128,2,google/flan-t5-base,squad
130,5,google/flan-t5-base,squad
130,3,google/flan-t5-base,squad
132,5,google/flan-t5-base,squad
137,1,google/flan-t5-base,squad
142,3,google/flan-t5-base,squad
135,12,google/flan-t5-base,squad
138,3,google/flan-t5-base,squad
165,1,google/flan-t5-base,squad
145,2,google/flan-t5-large,squad
145,2,google/flan-t5-large,squad
142,12,google/flan-t5-large,squad
142,2,google/flan-t5-large,squad
148,1,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
142,3,google/flan-t5-large,squad
141,3,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
140,3,google/flan-t5-large,squad
143,3,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
144,2,google/flan-t5-large,squad
144,3,google/flan-t5-large,squad
148,3,google/flan-t5-large,squad
145,1,google/flan-t5-large,squad
150,1,google/flan-t5-large,squad
144,3,google/flan-t5-large,squad
144,2,google/flan-t5-large,squad
145,1,google/flan-t5-large,squad
147,3,google/flan-t5-large,squad
141,1,google/flan-t5-large,squad
141,2,google/flan-t5-large,squad
141,2,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
145,1,google/flan-t5-large,squad
141,2,google/flan-t5-large,squad
141,12,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
126,2,google/flan-t5-large,squad
129,1,google/flan-t5-large,squad
125,1,google/flan-t5-large,squad
123,2,google/flan-t5-large,squad
128,3,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
126,3,google/flan-t5-large,squad
124,3,google/flan-t5-large,squad
128,1,google/flan-t5-large,squad
123,2,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
131,2,google/flan-t5-large,squad
131,1,google/flan-t5-large,squad
128,1,google/flan-t5-large,squad
135,3,google/flan-t5-large,squad
124,2,google/flan-t5-large,squad
126,2,google/flan-t5-large,squad
128,1,google/flan-t5-large,squad
125,3,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
127,3,google/flan-t5-large,squad
129,2,google/flan-t5-large,squad
123,2,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
124,1,google/flan-t5-large,squad
76,2,google/flan-t5-large,squad
80,1,google/flan-t5-large,squad
79,1,google/flan-t5-large,squad
77,2,google/flan-t5-large,squad
81,1,google/flan-t5-large,squad
75,1,google/flan-t5-large,squad
76,1,google/flan-t5-large,squad
75,2,google/flan-t5-large,squad
76,1,google/flan-t5-large,squad
76,1,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
79,1,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
77,2,google/flan-t5-large,squad
79,3,google/flan-t5-large,squad
80,1,google/flan-t5-large,squad
80,1,google/flan-t5-large,squad
78,2,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
75,1,google/flan-t5-large,squad
77,1,google/flan-t5-large,squad
80,1,google/flan-t5-large,squad
78,2,google/flan-t5-large,squad
81,1,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
90,2,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
88,4,google/flan-t5-large,squad
86,3,google/flan-t5-large,squad
88,1,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
84,2,google/flan-t5-large,squad
86,1,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
92,2,google/flan-t5-large,squad
91,2,google/flan-t5-large,squad
94,1,google/flan-t5-large,squad
82,1,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
87,4,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
86,4,google/flan-t5-large,squad
84,3,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
89,4,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
51,2,google/flan-t5-large,squad
51,1,google/flan-t5-large,squad
61,1,google/flan-t5-large,squad
52,2,google/flan-t5-large,squad
54,2,google/flan-t5-large,squad
53,2,google/flan-t5-large,squad
50,2,google/flan-t5-large,squad
50,2,google/flan-t5-large,squad
55,1,google/flan-t5-large,squad
61,1,google/flan-t5-large,squad
56,1,google/flan-t5-large,squad
48,4,google/flan-t5-large,squad
48,3,google/flan-t5-large,squad
48,2,google/flan-t5-large,squad
50,3,google/flan-t5-large,squad
46,2,google/flan-t5-large,squad
54,2,google/flan-t5-large,squad
53,2,google/flan-t5-large,squad
51,3,google/flan-t5-large,squad
47,10,google/flan-t5-large,squad
49,1,google/flan-t5-large,squad
45,2,google/flan-t5-large,squad
48,3,google/flan-t5-large,squad
44,1,google/flan-t5-large,squad
48,2,google/flan-t5-large,squad
45,3,google/flan-t5-large,squad
46,2,google/flan-t5-large,squad
49,2,google/flan-t5-large,squad
129,3,google/flan-t5-large,squad
130,1,google/flan-t5-large,squad
131,5,google/flan-t5-large,squad
131,1,google/flan-t5-large,squad
130,1,google/flan-t5-large,squad
126,3,google/flan-t5-large,squad
123,3,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
134,3,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
134,1,google/flan-t5-large,squad
138,1,google/flan-t5-large,squad
143,3,google/flan-t5-large,squad
131,1,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
131,3,google/flan-t5-large,squad
130,1,google/flan-t5-large,squad
129,2,google/flan-t5-large,squad
129,1,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
85,3,google/flan-t5-large,squad
82,2,google/flan-t5-large,squad
78,1,google/flan-t5-large,squad
82,2,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
84,3,google/flan-t5-large,squad
82,2,google/flan-t5-large,squad
86,3,google/flan-t5-large,squad
84,2,google/flan-t5-large,squad
86,1,google/flan-t5-large,squad
82,1,google/flan-t5-large,squad
88,2,google/flan-t5-large,squad
92,1,google/flan-t5-large,squad
84,3,google/flan-t5-large,squad
86,3,google/flan-t5-large,squad
78,1,google/flan-t5-large,squad
81,1,google/flan-t5-large,squad
90,1,google/flan-t5-large,squad
82,3,google/flan-t5-large,squad
78,1,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
150,2,google/flan-t5-large,squad
143,1,google/flan-t5-large,squad
141,1,google/flan-t5-large,squad
141,3,google/flan-t5-large,squad
141,3,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
153,1,google/flan-t5-large,squad
147,1,google/flan-t5-large,squad
144,3,google/flan-t5-large,squad
141,1,google/flan-t5-large,squad
137,2,google/flan-t5-large,squad
137,2,google/flan-t5-large,squad
142,3,google/flan-t5-large,squad
143,3,google/flan-t5-large,squad
143,1,google/flan-t5-large,squad
146,2,google/flan-t5-large,squad
147,1,google/flan-t5-large,squad
150,2,google/flan-t5-large,squad
167,2,google/flan-t5-large,squad
173,2,google/flan-t5-large,squad
175,1,google/flan-t5-large,squad
172,1,google/flan-t5-large,squad
168,3,google/flan-t5-large,squad
168,1,google/flan-t5-large,squad
166,1,google/flan-t5-large,squad
168,2,google/flan-t5-large,squad
173,1,google/flan-t5-large,squad
170,1,google/flan-t5-large,squad
170,1,google/flan-t5-large,squad
173,2,google/flan-t5-large,squad
174,2,google/flan-t5-large,squad
167,2,google/flan-t5-large,squad
169,1,google/flan-t5-large,squad
170,1,google/flan-t5-large,squad
170,2,google/flan-t5-large,squad
174,1,google/flan-t5-large,squad
170,2,google/flan-t5-large,squad
172,1,google/flan-t5-large,squad
225,1,google/flan-t5-large,squad
224,1,google/flan-t5-large,squad
223,1,google/flan-t5-large,squad
224,1,google/flan-t5-large,squad
224,2,google/flan-t5-large,squad
228,1,google/flan-t5-large,squad
226,1,google/flan-t5-large,squad
226,1,google/flan-t5-large,squad
222,1,google/flan-t5-large,squad
232,2,google/flan-t5-large,squad
231,1,google/flan-t5-large,squad
224,2,google/flan-t5-large,squad
225,1,google/flan-t5-large,squad
224,1,google/flan-t5-large,squad
226,1,google/flan-t5-large,squad
229,1,google/flan-t5-large,squad
228,1,google/flan-t5-large,squad
226,1,google/flan-t5-large,squad
223,1,google/flan-t5-large,squad
226,1,google/flan-t5-large,squad
214,1,google/flan-t5-large,squad
214,1,google/flan-t5-large,squad
213,1,google/flan-t5-large,squad
213,1,google/flan-t5-large,squad
216,2,google/flan-t5-large,squad
217,1,google/flan-t5-large,squad
212,2,google/flan-t5-large,squad
217,1,google/flan-t5-large,squad
214,1,google/flan-t5-large,squad
215,2,google/flan-t5-large,squad
216,1,google/flan-t5-large,squad
218,2,google/flan-t5-large,squad
214,2,google/flan-t5-large,squad
217,1,google/flan-t5-large,squad
356,2,google/flan-t5-large,squad
359,2,google/flan-t5-large,squad
357,2,google/flan-t5-large,squad
361,3,google/flan-t5-large,squad
353,2,google/flan-t5-large,squad
361,1,google/flan-t5-large,squad
364,2,google/flan-t5-large,squad
358,2,google/flan-t5-large,squad
355,1,google/flan-t5-large,squad
363,2,google/flan-t5-large,squad
361,2,google/flan-t5-large,squad
357,2,google/flan-t5-large,squad
359,2,google/flan-t5-large,squad
359,1,google/flan-t5-large,squad
360,1,google/flan-t5-large,squad
361,2,google/flan-t5-large,squad
371,2,google/flan-t5-large,squad
358,2,google/flan-t5-large,squad
360,2,google/flan-t5-large,squad
358,2,google/flan-t5-large,squad
175,1,google/flan-t5-large,squad
176,1,google/flan-t5-large,squad
174,2,google/flan-t5-large,squad
175,3,google/flan-t5-large,squad
176,1,google/flan-t5-large,squad
183,1,google/flan-t5-large,squad
173,1,google/flan-t5-large,squad
182,4,google/flan-t5-large,squad
178,2,google/flan-t5-large,squad
172,1,google/flan-t5-large,squad
177,1,google/flan-t5-large,squad
176,1,google/flan-t5-large,squad
173,2,google/flan-t5-large,squad
173,1,google/flan-t5-large,squad
175,1,google/flan-t5-large,squad
174,1,google/flan-t5-large,squad
178,2,google/flan-t5-large,squad
176,3,google/flan-t5-large,squad
176,1,google/flan-t5-large,squad
137,1,google/flan-t5-large,squad
135,1,google/flan-t5-large,squad
137,2,google/flan-t5-large,squad
135,1,google/flan-t5-large,squad
135,1,google/flan-t5-large,squad
136,1,google/flan-t5-large,squad
137,2,google/flan-t5-large,squad
140,1,google/flan-t5-large,squad
137,2,google/flan-t5-large,squad
135,2,google/flan-t5-large,squad
139,1,google/flan-t5-large,squad
139,2,google/flan-t5-large,squad
138,2,google/flan-t5-large,squad
138,5,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
81,1,google/flan-t5-large,squad
82,1,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
86,1,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
77,2,google/flan-t5-large,squad
80,2,google/flan-t5-large,squad
81,1,google/flan-t5-large,squad
78,2,google/flan-t5-large,squad
79,1,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
81,1,google/flan-t5-large,squad
95,2,google/flan-t5-large,squad
103,1,google/flan-t5-large,squad
91,3,google/flan-t5-large,squad
96,1,google/flan-t5-large,squad
105,2,google/flan-t5-large,squad
98,1,google/flan-t5-large,squad
99,1,google/flan-t5-large,squad
91,3,google/flan-t5-large,squad
104,1,google/flan-t5-large,squad
97,1,google/flan-t5-large,squad
95,2,google/flan-t5-large,squad
102,1,google/flan-t5-large,squad
96,3,google/flan-t5-large,squad
97,2,google/flan-t5-large,squad
96,3,google/flan-t5-large,squad
101,1,google/flan-t5-large,squad
76,2,google/flan-t5-large,squad
76,2,google/flan-t5-large,squad
78,1,google/flan-t5-large,squad
76,1,google/flan-t5-large,squad
83,2,google/flan-t5-large,squad
78,1,google/flan-t5-large,squad
76,1,google/flan-t5-large,squad
82,2,google/flan-t5-large,squad
77,1,google/flan-t5-large,squad
76,2,google/flan-t5-large,squad
86,1,google/flan-t5-large,squad
76,2,google/flan-t5-large,squad
89,1,google/flan-t5-large,squad
93,2,google/flan-t5-large,squad
89,1,google/flan-t5-large,squad
88,2,google/flan-t5-large,squad
87,2,google/flan-t5-large,squad
86,1,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
87,1,google/flan-t5-large,squad
92,2,google/flan-t5-large,squad
95,1,google/flan-t5-large,squad
88,1,google/flan-t5-large,squad
88,2,google/flan-t5-large,squad
91,2,google/flan-t5-large,squad
87,3,google/flan-t5-large,squad
92,2,google/flan-t5-large,squad
87,1,google/flan-t5-large,squad
91,2,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
112,1,google/flan-t5-large,squad
110,1,google/flan-t5-large,squad
113,1,google/flan-t5-large,squad
112,2,google/flan-t5-large,squad
116,1,google/flan-t5-large,squad
116,1,google/flan-t5-large,squad
110,1,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
111,3,google/flan-t5-large,squad
111,1,google/flan-t5-large,squad
111,2,google/flan-t5-large,squad
113,1,google/flan-t5-large,squad
110,1,google/flan-t5-large,squad
115,6,google/flan-t5-large,squad
66,3,google/flan-t5-large,squad
69,2,google/flan-t5-large,squad
68,1,google/flan-t5-large,squad
68,1,google/flan-t5-large,squad
69,2,google/flan-t5-large,squad
69,1,google/flan-t5-large,squad
70,1,google/flan-t5-large,squad
69,2,google/flan-t5-large,squad
69,3,google/flan-t5-large,squad
178,2,google/flan-t5-large,squad
178,2,google/flan-t5-large,squad
171,2,google/flan-t5-large,squad
170,2,google/flan-t5-large,squad
169,1,google/flan-t5-large,squad
177,2,google/flan-t5-large,squad
172,1,google/flan-t5-large,squad
176,5,google/flan-t5-large,squad
179,2,google/flan-t5-large,squad
179,8,google/flan-t5-large,squad
171,3,google/flan-t5-large,squad
183,1,google/flan-t5-large,squad
184,2,google/flan-t5-large,squad
173,2,google/flan-t5-large,squad
200,2,google/flan-t5-large,squad
198,1,google/flan-t5-large,squad
195,1,google/flan-t5-large,squad
200,1,google/flan-t5-large,squad
198,3,google/flan-t5-large,squad
202,3,google/flan-t5-large,squad
198,1,google/flan-t5-large,squad
200,2,google/flan-t5-large,squad
199,1,google/flan-t5-large,squad
199,7,google/flan-t5-large,squad
205,2,google/flan-t5-large,squad
201,3,google/flan-t5-large,squad
204,1,google/flan-t5-large,squad
195,1,google/flan-t5-large,squad
202,5,google/flan-t5-large,squad
48,3,google/flan-t5-large,squad
48,2,google/flan-t5-large,squad
48,2,google/flan-t5-large,squad
48,2,google/flan-t5-large,squad
52,3,google/flan-t5-large,squad
57,3,google/flan-t5-large,squad
50,5,google/flan-t5-large,squad
50,2,google/flan-t5-large,squad
49,5,google/flan-t5-large,squad
51,3,google/flan-t5-large,squad
49,2,google/flan-t5-large,squad
50,3,google/flan-t5-large,squad
52,3,google/flan-t5-large,squad
47,3,google/flan-t5-large,squad
49,2,google/flan-t5-large,squad
50,3,google/flan-t5-large,squad
159,3,google/flan-t5-large,squad
153,3,google/flan-t5-large,squad
153,2,google/flan-t5-large,squad
155,3,google/flan-t5-large,squad
153,2,google/flan-t5-large,squad
164,1,google/flan-t5-large,squad
159,3,google/flan-t5-large,squad
162,3,google/flan-t5-large,squad
155,1,google/flan-t5-large,squad
161,3,google/flan-t5-large,squad
154,2,google/flan-t5-large,squad
150,1,google/flan-t5-large,squad
153,1,google/flan-t5-large,squad
156,3,google/flan-t5-large,squad
158,1,google/flan-t5-large,squad
155,1,google/flan-t5-large,squad
109,1,google/flan-t5-large,squad
109,2,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
121,1,google/flan-t5-large,squad
117,1,google/flan-t5-large,squad
110,3,google/flan-t5-large,squad
117,2,google/flan-t5-large,squad
111,2,google/flan-t5-large,squad
113,1,google/flan-t5-large,squad
129,2,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
147,4,google/flan-t5-large,squad
132,2,google/flan-t5-large,squad
132,2,google/flan-t5-large,squad
153,3,google/flan-t5-large,squad
130,5,google/flan-t5-large,squad
130,3,google/flan-t5-large,squad
127,2,google/flan-t5-large,squad
131,3,google/flan-t5-large,squad
137,4,google/flan-t5-large,squad
131,5,google/flan-t5-large,squad
133,2,google/flan-t5-large,squad
126,4,google/flan-t5-large,squad
101,3,google/flan-t5-large,squad
105,2,google/flan-t5-large,squad
105,1,google/flan-t5-large,squad
114,2,google/flan-t5-large,squad
100,2,google/flan-t5-large,squad
107,2,google/flan-t5-large,squad
109,6,google/flan-t5-large,squad
105,3,google/flan-t5-large,squad
109,2,google/flan-t5-large,squad
109,2,google/flan-t5-large,squad
112,2,google/flan-t5-large,squad
85,3,google/flan-t5-large,squad
88,1,google/flan-t5-large,squad
83,2,google/flan-t5-large,squad
83,2,google/flan-t5-large,squad
88,3,google/flan-t5-large,squad
95,1,google/flan-t5-large,squad
90,1,google/flan-t5-large,squad
89,4,google/flan-t5-large,squad
93,2,google/flan-t5-large,squad
87,2,google/flan-t5-large,squad
84,6,google/flan-t5-large,squad
85,4,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
83,3,google/flan-t5-large,squad
86,1,google/flan-t5-large,squad
85,4,google/flan-t5-large,squad
88,2,google/flan-t5-large,squad
89,3,google/flan-t5-large,squad
84,3,google/flan-t5-large,squad
91,2,google/flan-t5-large,squad
87,3,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
104,5,google/flan-t5-large,squad
84,3,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
94,2,google/flan-t5-large,squad
94,2,google/flan-t5-large,squad
89,3,google/flan-t5-large,squad
84,1,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
85,1,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
84,3,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
85,2,google/flan-t5-large,squad
79,2,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
80,2,google/flan-t5-large,squad
71,3,google/flan-t5-large,squad
73,3,google/flan-t5-large,squad
87,3,google/flan-t5-large,squad
76,2,google/flan-t5-large,squad
74,3,google/flan-t5-large,squad
80,3,google/flan-t5-large,squad
77,3,google/flan-t5-large,squad
132,1,google/flan-t5-large,squad
134,2,google/flan-t5-large,squad
128,2,google/flan-t5-large,squad
128,1,google/flan-t5-large,squad
134,1,google/flan-t5-large,squad
140,1,google/flan-t5-large,squad
133,2,google/flan-t5-large,squad
136,1,google/flan-t5-large,squad
131,1,google/flan-t5-large,squad
131,3,google/flan-t5-large,squad
128,1,google/flan-t5-large,squad
130,1,google/flan-t5-large,squad
127,1,google/flan-t5-large,squad
129,5,google/flan-t5-large,squad
129,5,google/flan-t5-large,squad
129,1,google/flan-t5-large,squad
130,1,google/flan-t5-large,squad
139,1,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
139,2,google/flan-t5-large,squad
146,3,google/flan-t5-large,squad
141,1,google/flan-t5-large,squad
141,1,google/flan-t5-large,squad
148,2,google/flan-t5-large,squad
140,2,google/flan-t5-large,squad
142,2,google/flan-t5-large,squad
142,5,google/flan-t5-large,squad
143,2,google/flan-t5-large,squad
86,2,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
77,1,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
80,1,google/flan-t5-large,squad
87,1,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
86,3,google/flan-t5-large,squad
84,2,google/flan-t5-large,squad
81,2,google/flan-t5-large,squad
86,2,google/flan-t5-large,squad
89,2,google/flan-t5-large,squad
87,2,google/flan-t5-large,squad
83,1,google/flan-t5-large,squad
83,6,google/flan-t5-large,squad
81,7,google/flan-t5-large,squad
85,7,google/flan-t5-large,squad
89,7,google/flan-t5-large,squad
79,6,google/flan-t5-large,squad
80,11,google/flan-t5-large,squad
82,11,google/flan-t5-large,squad
189,1,google/flan-t5-large,squad
190,2,google/flan-t5-large,squad
185,1,google/flan-t5-large,squad
188,1,google/flan-t5-large,squad
194,1,google/flan-t5-large,squad
193,2,google/flan-t5-large,squad
198,1,google/flan-t5-large,squad
191,1,google/flan-t5-large,squad
185,3,google/flan-t5-large,squad
189,2,google/flan-t5-large,squad
191,1,google/flan-t5-large,squad
192,2,google/flan-t5-large,squad
198,1,google/flan-t5-large,squad
186,4,google/flan-t5-large,squad
62,4,google/flan-t5-large,squad
63,3,google/flan-t5-large,squad
60,1,google/flan-t5-large,squad
64,1,google/flan-t5-large,squad
68,3,google/flan-t5-large,squad
68,1,google/flan-t5-large,squad
62,1,google/flan-t5-large,squad
67,3,google/flan-t5-large,squad
61,1,google/flan-t5-large,squad
64,1,google/flan-t5-large,squad
64,3,google/flan-t5-large,squad
109,5,google/flan-t5-large,squad
110,3,google/flan-t5-large,squad
114,8,google/flan-t5-large,squad
118,1,google/flan-t5-large,squad
115,3,google/flan-t5-large,squad
118,8,google/flan-t5-large,squad
114,2,google/flan-t5-large,squad
123,4,google/flan-t5-large,squad
119,2,google/flan-t5-large,squad
118,1,google/flan-t5-large,squad
117,3,google/flan-t5-large,squad
59,2,google/flan-t5-large,squad
58,2,google/flan-t5-large,squad
59,2,google/flan-t5-large,squad
66,2,google/flan-t5-large,squad
60,2,google/flan-t5-large,squad
62,5,google/flan-t5-large,squad
61,2,google/flan-t5-large,squad
62,2,google/flan-t5-large,squad
60,2,google/flan-t5-large,squad
57,2,google/flan-t5-large,squad
63,2,google/flan-t5-large,squad
59,5,google/flan-t5-large,squad
59,5,google/flan-t5-large,squad
57,2,google/flan-t5-large,squad
60,3,google/flan-t5-large,squad
175,1,google/flan-t5-large,squad
171,2,google/flan-t5-large,squad
175,2,google/flan-t5-large,squad
169,1,google/flan-t5-large,squad
170,2,google/flan-t5-large,squad
172,2,google/flan-t5-large,squad
172,2,google/flan-t5-large,squad
171,1,google/flan-t5-large,squad
169,2,google/flan-t5-large,squad
173,7,google/flan-t5-large,squad
