Input,Output,model,dataset
27,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
16,1,google/flan-t5-base,sst
27,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
44,1,google/flan-t5-base,sst
22,1,google/flan-t5-base,sst
41,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
35,1,google/flan-t5-base,sst
40,1,google/flan-t5-base,sst
11,1,google/flan-t5-base,sst
44,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
32,1,google/flan-t5-base,sst
45,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
16,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
35,1,google/flan-t5-base,sst
29,1,google/flan-t5-base,sst
35,1,google/flan-t5-base,sst
43,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
34,1,google/flan-t5-base,sst
22,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
41,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
27,1,google/flan-t5-base,sst
27,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
39,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
44,1,google/flan-t5-base,sst
48,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
42,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
48,1,google/flan-t5-base,sst
47,1,google/flan-t5-base,sst
38,1,google/flan-t5-base,sst
32,1,google/flan-t5-base,sst
27,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
57,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
25,1,google/flan-t5-base,sst
34,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
15,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
27,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
19,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
34,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
14,1,google/flan-t5-base,sst
20,1,google/flan-t5-base,sst
40,1,google/flan-t5-base,sst
15,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
30,1,google/flan-t5-base,sst
22,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
40,1,google/flan-t5-base,sst
41,1,google/flan-t5-base,sst
15,1,google/flan-t5-base,sst
34,1,google/flan-t5-base,sst
41,1,google/flan-t5-base,sst
19,1,google/flan-t5-base,sst
15,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
19,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
44,1,google/flan-t5-base,sst
42,1,google/flan-t5-base,sst
46,1,google/flan-t5-base,sst
38,1,google/flan-t5-base,sst
45,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
15,1,google/flan-t5-base,sst
29,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
35,1,google/flan-t5-base,sst
20,1,google/flan-t5-base,sst
32,1,google/flan-t5-base,sst
20,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
35,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
38,1,google/flan-t5-base,sst
29,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
16,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
22,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
23,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
32,1,google/flan-t5-base,sst
27,1,google/flan-t5-base,sst
29,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
13,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
18,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
33,1,google/flan-t5-base,sst
47,1,google/flan-t5-base,sst
20,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
21,1,google/flan-t5-base,sst
25,1,google/flan-t5-base,sst
17,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
20,1,google/flan-t5-base,sst
13,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
19,1,google/flan-t5-base,sst
26,1,google/flan-t5-base,sst
36,1,google/flan-t5-base,sst
34,1,google/flan-t5-base,sst
38,1,google/flan-t5-base,sst
28,1,google/flan-t5-base,sst
24,1,google/flan-t5-base,sst
19,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
37,1,google/flan-t5-base,sst
31,1,google/flan-t5-base,sst
16,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
12,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
49,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
49,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
57,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
56,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
13,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
12,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
45,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
14,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
48,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
57,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
51,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
52,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
13,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
50,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
50,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
51,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
53,1,google/flan-t5-large,sst
54,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
54,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
45,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
14,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
14,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
23,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
39,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
15,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
40,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
18,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
12,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
37,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
50,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
44,1,google/flan-t5-large,sst
47,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
52,1,google/flan-t5-large,sst
52,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
24,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
28,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
32,1,google/flan-t5-large,sst
36,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
38,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
41,1,google/flan-t5-large,sst
21,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
46,1,google/flan-t5-large,sst
31,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
17,1,google/flan-t5-large,sst
22,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
29,1,google/flan-t5-large,sst
20,1,google/flan-t5-large,sst
27,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
35,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
43,1,google/flan-t5-large,sst
30,1,google/flan-t5-large,sst
19,1,google/flan-t5-large,sst
25,1,google/flan-t5-large,sst
42,1,google/flan-t5-large,sst
26,1,google/flan-t5-large,sst
16,1,google/flan-t5-large,sst
33,1,google/flan-t5-large,sst
34,1,google/flan-t5-large,sst
