Input,Output,model,dataset
91,2,google/flan-t5-base,Squad_2_
94,2,google/flan-t5-base,Squad_2_
67,2,google/flan-t5-base,Squad_2_
52,2,google/flan-t5-base,Squad_2_
56,1,google/flan-t5-base,Squad_2_
66,2,google/flan-t5-base,Squad_2_
52,1,google/flan-t5-base,Squad_2_
56,2,google/flan-t5-base,Squad_2_
54,1,google/flan-t5-base,Squad_2_
59,1,google/flan-t5-base,Squad_2_
96,1,google/flan-t5-base,Squad_2_
88,2,google/flan-t5-base,Squad_2_
84,4,google/flan-t5-base,Squad_2_
97,1,google/flan-t5-base,Squad_2_
94,1,google/flan-t5-base,Squad_2_
84,3,google/flan-t5-base,Squad_2_
87,1,google/flan-t5-base,Squad_2_
87,1,google/flan-t5-base,Squad_2_
89,5,google/flan-t5-base,Squad_2_
199,1,google/flan-t5-base,Squad_2_
201,2,google/flan-t5-base,Squad_2_
195,2,google/flan-t5-base,Squad_2_
201,1,google/flan-t5-base,Squad_2_
201,1,google/flan-t5-base,Squad_2_
195,2,google/flan-t5-base,Squad_2_
195,2,google/flan-t5-base,Squad_2_
195,2,google/flan-t5-base,Squad_2_
196,8,google/flan-t5-base,Squad_2_
201,2,google/flan-t5-base,Squad_2_
49,2,google/flan-t5-base,Squad_2_
55,2,google/flan-t5-base,Squad_2_
50,1,google/flan-t5-base,Squad_2_
53,1,google/flan-t5-base,Squad_2_
48,3,google/flan-t5-base,Squad_2_
50,1,google/flan-t5-base,Squad_2_
47,1,google/flan-t5-base,Squad_2_
143,3,google/flan-t5-base,Squad_2_
144,1,google/flan-t5-base,Squad_2_
145,1,google/flan-t5-base,Squad_2_
144,2,google/flan-t5-base,Squad_2_
143,1,google/flan-t5-base,Squad_2_
136,4,google/flan-t5-base,Squad_2_
138,4,google/flan-t5-base,Squad_2_
137,8,google/flan-t5-base,Squad_2_
141,2,google/flan-t5-base,Squad_2_
134,1,google/flan-t5-base,Squad_2_
137,2,google/flan-t5-base,Squad_2_
136,3,google/flan-t5-base,Squad_2_
138,2,google/flan-t5-base,Squad_2_
143,1,google/flan-t5-base,Squad_2_
134,1,google/flan-t5-base,Squad_2_
137,3,google/flan-t5-base,Squad_2_
136,2,google/flan-t5-base,Squad_2_
133,2,google/flan-t5-base,Squad_2_
171,1,google/flan-t5-base,Squad_2_
176,2,google/flan-t5-base,Squad_2_
172,1,google/flan-t5-base,Squad_2_
176,2,google/flan-t5-base,Squad_2_
170,2,google/flan-t5-base,Squad_2_
169,1,google/flan-t5-base,Squad_2_
165,2,google/flan-t5-base,Squad_2_
168,3,google/flan-t5-base,Squad_2_
165,3,google/flan-t5-base,Squad_2_
166,1,google/flan-t5-base,Squad_2_
53,3,google/flan-t5-base,Squad_2_
57,1,google/flan-t5-base,Squad_2_
58,1,google/flan-t5-base,Squad_2_
57,1,google/flan-t5-base,Squad_2_
59,1,google/flan-t5-base,Squad_2_
59,2,google/flan-t5-base,Squad_2_
63,1,google/flan-t5-base,Squad_2_
55,1,google/flan-t5-base,Squad_2_
156,12,google/flan-t5-base,Squad_2_
165,4,google/flan-t5-base,Squad_2_
167,1,google/flan-t5-base,Squad_2_
156,1,google/flan-t5-base,Squad_2_
169,2,google/flan-t5-base,Squad_2_
157,1,google/flan-t5-base,Squad_2_
157,1,google/flan-t5-base,Squad_2_
156,1,google/flan-t5-base,Squad_2_
159,1,google/flan-t5-base,Squad_2_
147,1,google/flan-t5-base,Squad_2_
154,2,google/flan-t5-base,Squad_2_
152,5,google/flan-t5-base,Squad_2_
150,1,google/flan-t5-base,Squad_2_
150,3,google/flan-t5-base,Squad_2_
148,3,google/flan-t5-base,Squad_2_
144,2,google/flan-t5-base,Squad_2_
145,2,google/flan-t5-base,Squad_2_
166,5,google/flan-t5-base,Squad_2_
178,2,google/flan-t5-base,Squad_2_
169,4,google/flan-t5-base,Squad_2_
169,1,google/flan-t5-base,Squad_2_
174,1,google/flan-t5-base,Squad_2_
163,5,google/flan-t5-base,Squad_2_
165,5,google/flan-t5-base,Squad_2_
168,1,google/flan-t5-base,Squad_2_
167,2,google/flan-t5-base,Squad_2_
91,1,google/flan-t5-base,Squad_2_
98,2,google/flan-t5-base,Squad_2_
94,1,google/flan-t5-base,Squad_2_
93,2,google/flan-t5-base,Squad_2_
94,1,google/flan-t5-base,Squad_2_
90,1,google/flan-t5-base,Squad_2_
89,2,google/flan-t5-base,Squad_2_
89,2,google/flan-t5-base,Squad_2_
92,1,google/flan-t5-base,Squad_2_
83,1,google/flan-t5-base,Squad_2_
86,2,google/flan-t5-base,Squad_2_
91,1,google/flan-t5-base,Squad_2_
84,1,google/flan-t5-base,Squad_2_
85,1,google/flan-t5-base,Squad_2_
82,6,google/flan-t5-base,Squad_2_
82,1,google/flan-t5-base,Squad_2_
82,1,google/flan-t5-base,Squad_2_
85,2,google/flan-t5-base,Squad_2_
96,1,google/flan-t5-base,Squad_2_
97,1,google/flan-t5-base,Squad_2_
93,1,google/flan-t5-base,Squad_2_
101,2,google/flan-t5-base,Squad_2_
96,3,google/flan-t5-base,Squad_2_
98,1,google/flan-t5-base,Squad_2_
93,3,google/flan-t5-base,Squad_2_
97,1,google/flan-t5-base,Squad_2_
95,1,google/flan-t5-base,Squad_2_
73,3,google/flan-t5-base,Squad_2_
72,1,google/flan-t5-base,Squad_2_
78,3,google/flan-t5-base,Squad_2_
71,2,google/flan-t5-base,Squad_2_
74,2,google/flan-t5-base,Squad_2_
72,3,google/flan-t5-base,Squad_2_
78,3,google/flan-t5-base,Squad_2_
69,4,google/flan-t5-base,Squad_2_
72,4,google/flan-t5-base,Squad_2_
93,1,google/flan-t5-base,Squad_2_
96,3,google/flan-t5-base,Squad_2_
95,1,google/flan-t5-base,Squad_2_
90,1,google/flan-t5-base,Squad_2_
90,15,google/flan-t5-base,Squad_2_
85,7,google/flan-t5-base,Squad_2_
88,1,google/flan-t5-base,Squad_2_
82,3,google/flan-t5-base,Squad_2_
81,1,google/flan-t5-base,Squad_2_
87,1,google/flan-t5-base,Squad_2_
85,1,google/flan-t5-base,Squad_2_
86,1,google/flan-t5-base,Squad_2_
84,1,google/flan-t5-base,Squad_2_
83,1,google/flan-t5-base,Squad_2_
82,1,google/flan-t5-base,Squad_2_
134,3,google/flan-t5-base,Squad_2_
124,1,google/flan-t5-base,Squad_2_
130,2,google/flan-t5-base,Squad_2_
131,3,google/flan-t5-base,Squad_2_
127,1,google/flan-t5-base,Squad_2_
124,2,google/flan-t5-base,Squad_2_
124,2,google/flan-t5-base,Squad_2_
124,4,google/flan-t5-base,Squad_2_
124,2,google/flan-t5-base,Squad_2_
125,3,google/flan-t5-base,Squad_2_
101,2,google/flan-t5-base,Squad_2_
103,2,google/flan-t5-base,Squad_2_
102,1,google/flan-t5-base,Squad_2_
106,1,google/flan-t5-base,Squad_2_
110,1,google/flan-t5-base,Squad_2_
102,2,google/flan-t5-base,Squad_2_
101,2,google/flan-t5-base,Squad_2_
101,2,google/flan-t5-base,Squad_2_
101,2,google/flan-t5-base,Squad_2_
101,2,google/flan-t5-base,Squad_2_
108,1,google/flan-t5-base,Squad_2_
110,1,google/flan-t5-base,Squad_2_
110,2,google/flan-t5-base,Squad_2_
117,1,google/flan-t5-base,Squad_2_
109,2,google/flan-t5-base,Squad_2_
109,2,google/flan-t5-base,Squad_2_
103,2,google/flan-t5-base,Squad_2_
106,1,google/flan-t5-base,Squad_2_
103,1,google/flan-t5-base,Squad_2_
74,1,google/flan-t5-base,Squad_2_
72,1,google/flan-t5-base,Squad_2_
71,1,google/flan-t5-base,Squad_2_
75,1,google/flan-t5-base,Squad_2_
71,1,google/flan-t5-base,Squad_2_
68,2,google/flan-t5-base,Squad_2_
71,1,google/flan-t5-base,Squad_2_
70,2,google/flan-t5-base,Squad_2_
68,1,google/flan-t5-base,Squad_2_
53,3,google/flan-t5-base,Squad_2_
47,3,google/flan-t5-base,Squad_2_
57,1,google/flan-t5-base,Squad_2_
47,3,google/flan-t5-base,Squad_2_
46,3,google/flan-t5-base,Squad_2_
47,3,google/flan-t5-base,Squad_2_
80,1,google/flan-t5-base,Squad_2_
82,3,google/flan-t5-base,Squad_2_
77,3,google/flan-t5-base,Squad_2_
83,2,google/flan-t5-base,Squad_2_
80,11,google/flan-t5-base,Squad_2_
80,3,google/flan-t5-base,Squad_2_
80,6,google/flan-t5-base,Squad_2_
47,1,google/flan-t5-base,Squad_2_
55,2,google/flan-t5-base,Squad_2_
57,3,google/flan-t5-base,Squad_2_
45,8,google/flan-t5-base,Squad_2_
44,8,google/flan-t5-base,Squad_2_
73,2,google/flan-t5-base,Squad_2_
71,4,google/flan-t5-base,Squad_2_
74,2,google/flan-t5-base,Squad_2_
82,2,google/flan-t5-base,Squad_2_
76,1,google/flan-t5-base,Squad_2_
76,2,google/flan-t5-base,Squad_2_
73,7,google/flan-t5-base,Squad_2_
76,2,google/flan-t5-base,Squad_2_
75,2,google/flan-t5-base,Squad_2_
71,1,google/flan-t5-base,Squad_2_
79,9,google/flan-t5-base,Squad_2_
73,2,google/flan-t5-base,Squad_2_
75,2,google/flan-t5-base,Squad_2_
72,1,google/flan-t5-base,Squad_2_
70,2,google/flan-t5-base,Squad_2_
72,10,google/flan-t5-base,Squad_2_
106,4,google/flan-t5-base,Squad_2_
108,2,google/flan-t5-base,Squad_2_
113,1,google/flan-t5-base,Squad_2_
108,4,google/flan-t5-base,Squad_2_
104,3,google/flan-t5-base,Squad_2_
108,4,google/flan-t5-base,Squad_2_
106,4,google/flan-t5-base,Squad_2_
103,3,google/flan-t5-base,Squad_2_
105,8,google/flan-t5-base,Squad_2_
61,1,google/flan-t5-base,Squad_2_
61,1,google/flan-t5-base,Squad_2_
61,1,google/flan-t5-base,Squad_2_
63,1,google/flan-t5-base,Squad_2_
61,3,google/flan-t5-base,Squad_2_
62,1,google/flan-t5-base,Squad_2_
66,1,google/flan-t5-base,Squad_2_
55,4,google/flan-t5-base,Squad_2_
58,4,google/flan-t5-base,Squad_2_
58,1,google/flan-t5-base,Squad_2_
53,2,google/flan-t5-base,Squad_2_
57,4,google/flan-t5-base,Squad_2_
56,2,google/flan-t5-base,Squad_2_
55,4,google/flan-t5-base,Squad_2_
158,3,google/flan-t5-base,Squad_2_
153,1,google/flan-t5-base,Squad_2_
154,1,google/flan-t5-base,Squad_2_
153,1,google/flan-t5-base,Squad_2_
153,1,google/flan-t5-base,Squad_2_
151,9,google/flan-t5-base,Squad_2_
151,1,google/flan-t5-base,Squad_2_
153,1,google/flan-t5-base,Squad_2_
149,2,google/flan-t5-base,Squad_2_
149,1,google/flan-t5-base,Squad_2_
70,1,google/flan-t5-base,Squad_2_
68,1,google/flan-t5-base,Squad_2_
67,1,google/flan-t5-base,Squad_2_
73,3,google/flan-t5-base,Squad_2_
68,2,google/flan-t5-base,Squad_2_
64,3,google/flan-t5-base,Squad_2_
64,3,google/flan-t5-base,Squad_2_
64,3,google/flan-t5-base,Squad_2_
64,3,google/flan-t5-base,Squad_2_
64,2,google/flan-t5-base,Squad_2_
70,2,google/flan-t5-base,Squad_2_
72,1,google/flan-t5-base,Squad_2_
76,1,google/flan-t5-base,Squad_2_
75,2,google/flan-t5-base,Squad_2_
71,1,google/flan-t5-base,Squad_2_
75,1,google/flan-t5-base,Squad_2_
74,2,google/flan-t5-base,Squad_2_
69,1,google/flan-t5-base,Squad_2_
72,1,google/flan-t5-base,Squad_2_
56,1,google/flan-t5-base,Squad_2_
52,1,google/flan-t5-base,Squad_2_
55,1,google/flan-t5-base,Squad_2_
56,2,google/flan-t5-base,Squad_2_
55,2,google/flan-t5-base,Squad_2_
51,1,google/flan-t5-base,Squad_2_
51,1,google/flan-t5-base,Squad_2_
55,2,google/flan-t5-base,Squad_2_
46,1,google/flan-t5-base,Squad_2_
49,2,google/flan-t5-base,Squad_2_
46,4,google/flan-t5-base,Squad_2_
46,1,google/flan-t5-base,Squad_2_
103,1,google/flan-t5-base,Squad_2_
98,1,google/flan-t5-base,Squad_2_
96,1,google/flan-t5-base,Squad_2_
99,5,google/flan-t5-base,Squad_2_
100,3,google/flan-t5-base,Squad_2_
103,2,google/flan-t5-base,Squad_2_
98,1,google/flan-t5-base,Squad_2_
96,1,google/flan-t5-base,Squad_2_
98,1,google/flan-t5-base,Squad_2_
96,4,google/flan-t5-base,Squad_2_
158,1,google/flan-t5-base,Squad_2_
160,1,google/flan-t5-base,Squad_2_
156,1,google/flan-t5-base,Squad_2_
160,1,google/flan-t5-base,Squad_2_
158,1,google/flan-t5-base,Squad_2_
161,1,google/flan-t5-base,Squad_2_
152,1,google/flan-t5-base,Squad_2_
158,1,google/flan-t5-base,Squad_2_
154,1,google/flan-t5-base,Squad_2_
113,1,google/flan-t5-base,Squad_2_
121,1,google/flan-t5-base,Squad_2_
119,1,google/flan-t5-base,Squad_2_
112,2,google/flan-t5-base,Squad_2_
114,2,google/flan-t5-base,Squad_2_
113,1,google/flan-t5-base,Squad_2_
114,2,google/flan-t5-base,Squad_2_
113,2,google/flan-t5-base,Squad_2_
120,1,google/flan-t5-base,Squad_2_
112,3,google/flan-t5-base,Squad_2_
174,2,google/flan-t5-base,Squad_2_
176,2,google/flan-t5-base,Squad_2_
180,2,google/flan-t5-base,Squad_2_
172,2,google/flan-t5-base,Squad_2_
169,2,google/flan-t5-base,Squad_2_
174,1,google/flan-t5-base,Squad_2_
176,2,google/flan-t5-base,Squad_2_
182,3,google/flan-t5-base,Squad_2_
172,2,google/flan-t5-base,Squad_2_
170,1,google/flan-t5-base,Squad_2_
101,1,google/flan-t5-base,Squad_2_
95,1,google/flan-t5-base,Squad_2_
97,2,google/flan-t5-base,Squad_2_
108,1,google/flan-t5-base,Squad_2_
103,1,google/flan-t5-base,Squad_2_
102,1,google/flan-t5-base,Squad_2_
99,1,google/flan-t5-base,Squad_2_
97,2,google/flan-t5-base,Squad_2_
97,1,google/flan-t5-base,Squad_2_
103,1,google/flan-t5-base,Squad_2_
124,1,google/flan-t5-base,Squad_2_
130,1,google/flan-t5-large,Squad_2_
130,5,google/flan-t5-large,Squad_2_
131,4,google/flan-t5-large,Squad_2_
129,1,google/flan-t5-large,Squad_2_
134,1,google/flan-t5-large,Squad_2_
135,2,google/flan-t5-large,Squad_2_
130,2,google/flan-t5-large,Squad_2_
132,2,google/flan-t5-large,Squad_2_
130,6,google/flan-t5-large,Squad_2_
246,3,google/flan-t5-large,Squad_2_
243,4,google/flan-t5-large,Squad_2_
242,1,google/flan-t5-large,Squad_2_
250,1,google/flan-t5-large,Squad_2_
244,2,google/flan-t5-large,Squad_2_
242,2,google/flan-t5-large,Squad_2_
243,2,google/flan-t5-large,Squad_2_
244,4,google/flan-t5-large,Squad_2_
69,2,google/flan-t5-large,Squad_2_
71,2,google/flan-t5-large,Squad_2_
68,1,google/flan-t5-large,Squad_2_
71,2,google/flan-t5-large,Squad_2_
171,1,google/flan-t5-large,Squad_2_
173,6,google/flan-t5-large,Squad_2_
170,2,google/flan-t5-large,Squad_2_
172,6,google/flan-t5-large,Squad_2_
172,1,google/flan-t5-large,Squad_2_
175,1,google/flan-t5-large,Squad_2_
176,2,google/flan-t5-large,Squad_2_
123,2,google/flan-t5-large,Squad_2_
120,1,google/flan-t5-large,Squad_2_
119,7,google/flan-t5-large,Squad_2_
98,1,google/flan-t5-large,Squad_2_
101,1,google/flan-t5-large,Squad_2_
100,3,google/flan-t5-large,Squad_2_
101,2,google/flan-t5-large,Squad_2_
99,1,google/flan-t5-large,Squad_2_
118,2,google/flan-t5-large,Squad_2_
118,4,google/flan-t5-large,Squad_2_
118,2,google/flan-t5-large,Squad_2_
117,2,google/flan-t5-large,Squad_2_
140,2,google/flan-t5-large,Squad_2_
135,2,google/flan-t5-large,Squad_2_
134,9,google/flan-t5-large,Squad_2_
137,2,google/flan-t5-large,Squad_2_
136,5,google/flan-t5-large,Squad_2_
110,1,google/flan-t5-large,Squad_2_
111,1,google/flan-t5-large,Squad_2_
112,2,google/flan-t5-large,Squad_2_
113,2,google/flan-t5-large,Squad_2_
110,1,google/flan-t5-large,Squad_2_
111,3,google/flan-t5-large,Squad_2_
110,1,google/flan-t5-large,Squad_2_
143,1,google/flan-t5-large,Squad_2_
146,1,google/flan-t5-large,Squad_2_
144,2,google/flan-t5-large,Squad_2_
145,2,google/flan-t5-large,Squad_2_
143,1,google/flan-t5-large,Squad_2_
140,1,google/flan-t5-large,Squad_2_
141,8,google/flan-t5-large,Squad_2_
87,3,google/flan-t5-large,Squad_2_
87,2,google/flan-t5-large,Squad_2_
89,2,google/flan-t5-large,Squad_2_
89,1,google/flan-t5-large,Squad_2_
300,2,google/flan-t5-large,Squad_2_
297,2,google/flan-t5-large,Squad_2_
297,2,google/flan-t5-large,Squad_2_
298,2,google/flan-t5-large,Squad_2_
295,3,google/flan-t5-large,Squad_2_
299,4,google/flan-t5-large,Squad_2_
297,2,google/flan-t5-large,Squad_2_
140,1,google/flan-t5-large,Squad_2_
134,1,google/flan-t5-large,Squad_2_
136,1,google/flan-t5-large,Squad_2_
139,1,google/flan-t5-large,Squad_2_
138,2,google/flan-t5-large,Squad_2_
134,1,google/flan-t5-large,Squad_2_
64,1,google/flan-t5-large,Squad_2_
64,1,google/flan-t5-large,Squad_2_
62,1,google/flan-t5-large,Squad_2_
65,2,google/flan-t5-large,Squad_2_
62,3,google/flan-t5-large,Squad_2_
65,1,google/flan-t5-large,Squad_2_
121,5,google/flan-t5-large,Squad_2_
121,5,google/flan-t5-large,Squad_2_
122,1,google/flan-t5-large,Squad_2_
121,2,google/flan-t5-large,Squad_2_
122,1,google/flan-t5-large,Squad_2_
124,8,google/flan-t5-large,Squad_2_
125,2,google/flan-t5-large,Squad_2_
131,1,google/flan-t5-large,Squad_2_
129,1,google/flan-t5-large,Squad_2_
132,3,google/flan-t5-large,Squad_2_
136,1,google/flan-t5-large,Squad_2_
132,1,google/flan-t5-large,Squad_2_
133,3,google/flan-t5-large,Squad_2_
112,3,google/flan-t5-large,Squad_2_
112,3,google/flan-t5-large,Squad_2_
113,1,google/flan-t5-large,Squad_2_
116,1,google/flan-t5-large,Squad_2_
114,1,google/flan-t5-large,Squad_2_
115,3,google/flan-t5-large,Squad_2_
115,1,google/flan-t5-large,Squad_2_
118,5,google/flan-t5-large,Squad_2_
115,2,google/flan-t5-large,Squad_2_
118,2,google/flan-t5-large,Squad_2_
115,1,google/flan-t5-large,Squad_2_
115,2,google/flan-t5-large,Squad_2_
222,1,google/flan-t5-large,Squad_2_
220,1,google/flan-t5-large,Squad_2_
221,1,google/flan-t5-large,Squad_2_
221,2,google/flan-t5-large,Squad_2_
222,1,google/flan-t5-large,Squad_2_
219,2,google/flan-t5-large,Squad_2_
106,2,google/flan-t5-large,Squad_2_
106,3,google/flan-t5-large,Squad_2_
108,1,google/flan-t5-large,Squad_2_
106,1,google/flan-t5-large,Squad_2_
106,1,google/flan-t5-large,Squad_2_
109,3,google/flan-t5-large,Squad_2_
109,1,google/flan-t5-large,Squad_2_
188,3,google/flan-t5-large,Squad_2_
194,1,google/flan-t5-large,Squad_2_
191,3,google/flan-t5-large,Squad_2_
191,4,google/flan-t5-large,Squad_2_
69,1,google/flan-t5-large,Squad_2_
74,1,google/flan-t5-large,Squad_2_
68,3,google/flan-t5-large,Squad_2_
75,2,google/flan-t5-large,Squad_2_
70,1,google/flan-t5-large,Squad_2_
87,4,google/flan-t5-large,Squad_2_
86,4,google/flan-t5-large,Squad_2_
84,11,google/flan-t5-large,Squad_2_
101,1,google/flan-t5-large,Squad_2_
99,3,google/flan-t5-large,Squad_2_
98,1,google/flan-t5-large,Squad_2_
97,2,google/flan-t5-large,Squad_2_
96,3,google/flan-t5-large,Squad_2_
93,3,google/flan-t5-large,Squad_2_
102,1,google/flan-t5-large,Squad_2_
101,1,google/flan-t5-large,Squad_2_
103,1,google/flan-t5-large,Squad_2_
101,1,google/flan-t5-large,Squad_2_
101,3,google/flan-t5-large,Squad_2_
69,2,google/flan-t5-large,Squad_2_
70,2,google/flan-t5-large,Squad_2_
69,2,google/flan-t5-large,Squad_2_
125,1,google/flan-t5-large,Squad_2_
122,1,google/flan-t5-large,Squad_2_
126,1,google/flan-t5-large,Squad_2_
123,2,google/flan-t5-large,Squad_2_
125,3,google/flan-t5-large,Squad_2_
126,1,google/flan-t5-large,Squad_2_
125,2,google/flan-t5-large,Squad_2_
185,3,google/flan-t5-large,Squad_2_
188,1,google/flan-t5-large,Squad_2_
189,3,google/flan-t5-large,Squad_2_
188,1,google/flan-t5-large,Squad_2_
187,3,google/flan-t5-large,Squad_2_
186,1,google/flan-t5-large,Squad_2_
72,1,google/flan-t5-large,Squad_2_
71,10,google/flan-t5-large,Squad_2_
70,2,google/flan-t5-large,Squad_2_
58,1,google/flan-t5-large,Squad_2_
54,8,google/flan-t5-large,Squad_2_
54,3,google/flan-t5-large,Squad_2_
60,1,google/flan-t5-large,Squad_2_
61,3,google/flan-t5-large,Squad_2_
101,2,google/flan-t5-large,Squad_2_
104,1,google/flan-t5-large,Squad_2_
104,3,google/flan-t5-large,Squad_2_
101,4,google/flan-t5-large,Squad_2_
103,4,google/flan-t5-large,Squad_2_
78,3,google/flan-t5-large,Squad_2_
80,1,google/flan-t5-large,Squad_2_
80,2,google/flan-t5-large,Squad_2_
67,2,google/flan-t5-large,Squad_2_
67,1,google/flan-t5-large,Squad_2_
67,1,google/flan-t5-large,Squad_2_
66,2,google/flan-t5-large,Squad_2_
66,2,google/flan-t5-large,Squad_2_
69,2,google/flan-t5-large,Squad_2_
171,3,google/flan-t5-large,Squad_2_
172,2,google/flan-t5-large,Squad_2_
177,2,google/flan-t5-large,Squad_2_
175,2,google/flan-t5-large,Squad_2_
171,3,google/flan-t5-large,Squad_2_
175,1,google/flan-t5-large,Squad_2_
91,2,google/flan-t5-large,Squad_2_
92,4,google/flan-t5-large,Squad_2_
91,2,google/flan-t5-large,Squad_2_
82,1,google/flan-t5-large,Squad_2_
77,2,google/flan-t5-large,Squad_2_
73,1,google/flan-t5-large,Squad_2_
77,3,google/flan-t5-large,Squad_2_
78,1,google/flan-t5-large,Squad_2_
174,1,google/flan-t5-large,Squad_2_
169,8,google/flan-t5-large,Squad_2_
173,1,google/flan-t5-large,Squad_2_
171,2,google/flan-t5-large,Squad_2_
124,1,google/flan-t5-large,Squad_2_
121,7,google/flan-t5-large,Squad_2_
120,2,google/flan-t5-large,Squad_2_
120,4,google/flan-t5-large,Squad_2_
69,2,google/flan-t5-large,Squad_2_
72,1,google/flan-t5-large,Squad_2_
70,2,google/flan-t5-large,Squad_2_
71,1,google/flan-t5-large,Squad_2_
68,4,google/flan-t5-large,Squad_2_
103,3,google/flan-t5-large,Squad_2_
98,3,google/flan-t5-large,Squad_2_
102,2,google/flan-t5-large,Squad_2_
90,16,google/flan-t5-large,Squad_2_
103,3,google/flan-t5-large,Squad_2_
104,2,google/flan-t5-large,Squad_2_
95,2,google/flan-t5-large,Squad_2_
93,1,google/flan-t5-large,Squad_2_
129,8,google/flan-t5-large,Squad_2_
134,4,google/flan-t5-large,Squad_2_
125,3,google/flan-t5-large,Squad_2_
123,3,google/flan-t5-large,Squad_2_
128,12,google/flan-t5-large,Squad_2_
128,1,google/flan-t5-large,Squad_2_
135,1,google/flan-t5-large,Squad_2_
125,2,google/flan-t5-large,Squad_2_
123,3,google/flan-t5-large,Squad_2_
122,1,google/flan-t5-large,Squad_2_
137,6,google/flan-t5-large,Squad_2_
145,3,google/flan-t5-large,Squad_2_
149,3,google/flan-t5-large,Squad_2_
149,3,google/flan-t5-large,Squad_2_
139,6,google/flan-t5-large,Squad_2_
139,2,google/flan-t5-large,Squad_2_
144,3,google/flan-t5-large,Squad_2_
149,3,google/flan-t5-large,Squad_2_
139,3,google/flan-t5-large,Squad_2_
157,2,google/flan-t5-large,Squad_2_
164,1,google/flan-t5-large,Squad_2_
154,1,google/flan-t5-large,Squad_2_
158,1,google/flan-t5-large,Squad_2_
162,1,google/flan-t5-large,Squad_2_
161,2,google/flan-t5-large,Squad_2_
157,2,google/flan-t5-large,Squad_2_
154,2,google/flan-t5-large,Squad_2_
153,15,google/flan-t5-large,Squad_2_
155,2,google/flan-t5-large,Squad_2_
125,1,google/flan-t5-large,Squad_2_
123,17,google/flan-t5-large,Squad_2_
115,2,google/flan-t5-large,Squad_2_
124,4,google/flan-t5-large,Squad_2_
114,11,google/flan-t5-large,Squad_2_
122,17,google/flan-t5-large,Squad_2_
114,7,google/flan-t5-large,Squad_2_
99,3,google/flan-t5-large,Squad_2_
100,1,google/flan-t5-large,Squad_2_
96,1,google/flan-t5-large,Squad_2_
101,2,google/flan-t5-large,Squad_2_
96,1,google/flan-t5-large,Squad_2_
98,2,google/flan-t5-large,Squad_2_
100,1,google/flan-t5-large,Squad_2_
97,2,google/flan-t5-large,Squad_2_
97,1,google/flan-t5-large,Squad_2_
91,4,google/flan-t5-large,Squad_2_
147,2,google/flan-t5-large,Squad_2_
143,3,google/flan-t5-large,Squad_2_
142,3,google/flan-t5-large,Squad_2_
147,1,google/flan-t5-large,Squad_2_
143,1,google/flan-t5-large,Squad_2_
148,1,google/flan-t5-large,Squad_2_
147,2,google/flan-t5-large,Squad_2_
148,2,google/flan-t5-large,Squad_2_
142,3,google/flan-t5-large,Squad_2_
143,1,google/flan-t5-large,Squad_2_
90,1,google/flan-t5-large,Squad_2_
91,2,google/flan-t5-large,Squad_2_
93,2,google/flan-t5-large,Squad_2_
90,2,google/flan-t5-large,Squad_2_
91,2,google/flan-t5-large,Squad_2_
94,2,google/flan-t5-large,Squad_2_
85,11,google/flan-t5-large,Squad_2_
71,2,google/flan-t5-large,Squad_2_
75,3,google/flan-t5-large,Squad_2_
75,2,google/flan-t5-large,Squad_2_
78,3,google/flan-t5-large,Squad_2_
78,1,google/flan-t5-large,Squad_2_
77,2,google/flan-t5-large,Squad_2_
78,2,google/flan-t5-large,Squad_2_
71,2,google/flan-t5-large,Squad_2_
72,4,google/flan-t5-large,Squad_2_
78,1,google/flan-t5-large,Squad_2_
102,3,google/flan-t5-large,Squad_2_
110,3,google/flan-t5-large,Squad_2_
103,2,google/flan-t5-large,Squad_2_
106,3,google/flan-t5-large,Squad_2_
105,11,google/flan-t5-large,Squad_2_
168,6,google/flan-t5-large,Squad_2_
165,2,google/flan-t5-large,Squad_2_
166,9,google/flan-t5-large,Squad_2_
163,1,google/flan-t5-large,Squad_2_
171,2,google/flan-t5-large,Squad_2_
163,11,google/flan-t5-large,Squad_2_
166,7,google/flan-t5-large,Squad_2_
166,9,google/flan-t5-large,Squad_2_
167,2,google/flan-t5-large,Squad_2_
163,2,google/flan-t5-large,Squad_2_
123,1,google/flan-t5-large,Squad_2_
119,2,google/flan-t5-large,Squad_2_
116,1,google/flan-t5-large,Squad_2_
110,1,google/flan-t5-large,Squad_2_
118,3,google/flan-t5-large,Squad_2_
111,14,google/flan-t5-large,Squad_2_
122,1,google/flan-t5-large,Squad_2_
116,1,google/flan-t5-large,Squad_2_
110,1,google/flan-t5-large,Squad_2_
118,3,google/flan-t5-large,Squad_2_
189,2,google/flan-t5-large,Squad_2_
192,2,google/flan-t5-large,Squad_2_
184,2,google/flan-t5-large,Squad_2_
185,1,google/flan-t5-large,Squad_2_
183,3,google/flan-t5-large,Squad_2_
188,3,google/flan-t5-large,Squad_2_
182,2,google/flan-t5-large,Squad_2_
186,2,google/flan-t5-large,Squad_2_
186,3,google/flan-t5-large,Squad_2_
185,1,google/flan-t5-large,Squad_2_
188,4,google/flan-t5-large,Squad_2_
190,1,google/flan-t5-large,Squad_2_
183,2,google/flan-t5-large,Squad_2_
184,4,google/flan-t5-large,Squad_2_
185,4,google/flan-t5-large,Squad_2_
182,4,google/flan-t5-large,Squad_2_
187,3,google/flan-t5-large,Squad_2_
